matrix_version,route_id,provider,offering,adapter_id,protocol,capability,support,action,requires_explicit_degradation,limitations,evidence_digest,code_paths,test_evidence
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,tool_calling,compatible,transformed,false,client-side function tools only; at most 128 tools,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,usage_reporting,compatible,transformed,false,token usage is normalized; cost_in_usd_ticks remains in Raw,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,function_error_result,partial,degraded,true,portable is_error is unavailable; output text is preserved,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,parallel_tool_calling,unsupported,rejected,false,MiMo Chat exposes no portable parallel control,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,prompt_caching,partial,degraded,true,cache usage is preserved; cache creation is outside the portable request,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,reasoning,compatible,transformed,false,portable effort maps only to an enabled or disabled thinking switch,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,reasoning_summary,compatible,transformed,false,provider reasoning output is preserved without summary-style control,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,streaming,compatible,transformed,false,,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,structured_output,partial,degraded,true,JSON Object only; strict JSON Schema output is unsupported,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,text_generation,compatible,transformed,false,,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,tool_calling,compatible,transformed,false,function tools with automatic selection only,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,usage_reporting,compatible,transformed,false,,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.chat_completions,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,chat_completions,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:96a7065443c988affebb4bebd1da9ef16620eb2af24247d97ba6d18c5de658fd,provider/mimo | internal/compatprovider | internal/protocol/openaichat,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,function_error_result,compatible,transformed,false,,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,parallel_tool_calling,compatible,transformed,false,disable_parallel_tool_use is supported with automatic selection,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,prompt_caching,partial,degraded,true,cache usage is preserved; cache creation is outside the portable request,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,provider_continuation,compatible,transformed,false,thinking signatures and tool blocks are preserved,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,reasoning,compatible,transformed,false,portable effort maps only to an enabled or disabled thinking switch,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,reasoning_summary,compatible,transformed,false,provider reasoning output is preserved without summary-style control,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
praxis.model-invoker.semantic-matrix/v1candidate,xiaomi.mimo.global.payg.messages,xiaomi.mimo,xiaomi.mimo.payg,xiaomi-mimo,messages,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:0dc33b552cca7ff06d72ded01468e2fe9494c2e6bd12c06ef4c73bd5d39c104f,provider/mimo | internal/compatprovider | internal/protocol/anthropicmessages,tests/mimo
